rowid,group,estimate,conf.low,conf.high,ImpositionH,Power,Intimate,Kin,StanceH,StanceS,Speaker,PronTypeSimple
212,Jun,0.12259337841027546,0.015668244497169203,0.5082744315831952,,Listener,N,,Q,Q,?,Qing
213,Jun,0.6258423431886918,0.334051381799313,0.8509831682847302,,Listener,N,,Q,,?,Qing
214,Jun,0.04244997439479985,0.00828847781923308,0.16520559634520515,,Listener,N,,,Pos,?,Qing
215,Jun,0.17278149309093999,0.02583446051135779,0.566802648890794,,Listener,N,,,Q,?,Qing
216,Jun,0.6313497929053034,0.40078312476229505,0.8153724934901735,,Listener,N,,,,?,Qing
1,Qing,0.6236309759930876,0.17040379546185866,0.9166827607692649,,Speaker,/,Yes,Pos,Pos,?,Qing
2,Qing,0.460780175428135,0.06853224885566135,0.9110473296131516,,Speaker,/,Yes,Pos,Q,?,Qing
3,Qing,0.08055853166195875,0.018491589737937856,0.23349371344046524,,Speaker,/,Yes,Pos,,?,Qing
4,Qing,0.5776753267974128,0.1077002944496482,0.9279284288273106,,Speaker,/,Yes,Neg,Pos,?,Qing
5,Qing,0.5523713000089412,0.059663122530325685,0.9449519998494091,,Speaker,/,Yes,Neg,Q,?,Qing
6,Qing,0.08111032219300027,0.013340634052444334,0.30156944400811864,,Speaker,/,Yes,Neg,,?,Qing
7,Qing,0.9664877142660072,0.7553950770824139,0.9949970645428305,,Speaker,/,Yes,Q,Pos,?,Qing
8,Qing,0.9284460177369096,0.527329480216353,0.99349949758693,,Speaker,/,Yes,Q,Q,?,Qing
9,Qing,0.5713993640532962,0.21260707755857705,0.8337305499314163,,Speaker,/,Yes,Q,,?,Qing
10,Qing,0.5993829120087732,0.1258183813321338,0.9307737701088776,,Speaker,/,Yes,,Pos,?,Qing
11,Qing,0.5562051550363585,0.0702654322650598,0.9457093789782142,,Speaker,/,Yes,,Q,?,Qing
12,Qing,0.08761820563977277,0.016074379018079198,0.2997234480829858,,Speaker,/,Yes,,,?,Qing
13,Qing,0.959882850721645,0.8601174816294215,0.9903292869370771,,Speaker,/,,Pos,Pos,?,Qing
14,Qing,0.8914377678047762,0.5460244219479699,0.9866816631889099,,Speaker,/,,Pos,Q,?,Qing
15,Qing,0.48603200363714766,0.2963900583764887,0.6795626682783424,,Speaker,/,,Pos,,?,Qing
16,Qing,0.9887952424148294,0.9559446165187643,0.9975792149248057,,Speaker,/,,Neg,Pos,?,Qing
17,Qing,0.9686484860230029,0.8222647481606208,0.9962076185900957,,Speaker,/,,Neg,Q,?,Qing
18,Qing,0.7840684402518023,0.6143696013281643,0.885616251140172,,Speaker,/,,Neg,,?,Qing
